Datetime,Temprature,day_of_year,day_of_month,day_of_week,hour,kWh
2021-03-21 18:00:00,2,80,21,6,18,1420.0
2021-03-21 19:00:00,2,80,21,6,19,1430.0
2021-03-21 20:00:00,2,80,21,6,20,1320.0
2021-03-21 21:00:00,2,80,21,6,21,950.0
2021-03-21 22:00:00,2,80,21,6,22,940.0
2021-03-21 23:00:00,2,80,21,6,23,950.0
2021-03-22 00:00:00,2,81,22,0,0,930.0
2021-03-22 01:00:00,2,81,22,0,1,1030.0
2021-03-22 02:00:00,2,81,22,0,2,980.0
2021-03-22 03:00:00,2,81,22,0,3,980.0
2021-03-22 04:00:00,2,81,22,0,4,870.0
2021-03-22 05:00:00,2,81,22,0,5,870.0
2021-03-22 06:00:00,2,81,22,0,6,1080.0
2021-03-22 07:00:00,2,81,22,0,7,1060.0
2021-03-22 08:00:00,2,81,22,0,8,1000.0
2021-03-22 09:00:00,2,81,22,0,9,1150.0
2021-03-22 10:00:00,2,81,22,0,10,900.0
2021-03-22 11:00:00,2,81,22,0,11,1040.0
2021-03-22 12:00:00,2,81,22,0,12,1490.0
2021-03-22 13:00:00,2,81,22,0,13,1490.0
2021-03-22 14:00:00,2,81,22,0,14,1150.0
2021-03-22 15:00:00,2,81,22,0,15,900.0
2021-03-22 16:00:00,2,81,22,0,16,870.0
2021-03-22 17:00:00,2,81,22,0,17,890.0
2021-03-22 18:00:00,2,81,22,0,18,970.0
2021-03-22 19:00:00,2,81,22,0,19,1350.0
2021-03-22 20:00:00,2,81,22,0,20,1250.0
2021-03-22 21:00:00,2,81,22,0,21,930.0
2021-03-22 22:00:00,2,81,22,0,22,940.0
2021-03-22 23:00:00,2,81,22,0,23,880.0
2021-03-23 00:00:00,2,82,23,1,0,920.0
2021-03-23 01:00:00,2,82,23,1,1,1180.0
2021-03-23 02:00:00,2,82,23,1,2,950.0
2021-03-23 03:00:00,2,82,23,1,3,930.0
2021-03-23 04:00:00,2,82,23,1,4,900.0
2021-03-23 05:00:00,2,82,23,1,5,830.0
2021-03-23 06:00:00,2,82,23,1,6,900.0
2021-03-23 07:00:00,2,82,23,1,7,1040.0
2021-03-23 08:00:00,2,82,23,1,8,1180.0
2021-03-23 09:00:00,2,82,23,1,9,1060.0
2021-03-23 10:00:00,2,82,23,1,10,1360.0
2021-03-23 11:00:00,2,82,23,1,11,1090.0
2021-03-23 12:00:00,2,82,23,1,12,920.0
2021-03-23 13:00:00,2,82,23,1,13,950.0
2021-03-23 14:00:00,2,82,23,1,14,1050.0
2021-03-23 15:00:00,2,82,23,1,15,1000.0
2021-03-23 16:00:00,2,82,23,1,16,1370.0
2021-03-23 17:00:00,2,82,23,1,17,1310.0
2021-03-23 18:00:00,2,82,23,1,18,1220.0
2021-03-23 19:00:00,2,82,23,1,19,1360.0
2021-03-23 20:00:00,2,82,23,1,20,1160.0
2021-03-23 21:00:00,2,82,23,1,21,980.0
2021-03-23 22:00:00,2,82,23,1,22,1010.0
2021-03-23 23:00:00,2,82,23,1,23,860.0
2021-03-24 00:00:00,2,83,24,2,0,910.0
2021-03-24 01:00:00,2,83,24,2,1,1040.0
2021-03-24 02:00:00,2,83,24,2,2,960.0
2021-03-24 03:00:00,2,83,24,2,3,910.0
2021-03-24 04:00:00,2,83,24,2,4,930.0
2021-03-24 05:00:00,2,83,24,2,5,880.0
2021-03-24 06:00:00,2,83,24,2,6,980.0
2021-03-24 07:00:00,2,83,24,2,7,1130.0
2021-03-24 08:00:00,2,83,24,2,8,1640.0
2021-03-24 09:00:00,2,83,24,2,9,1530.0
2021-03-24 10:00:00,2,83,24,2,10,890.0
2021-03-24 11:00:00,2,83,24,2,11,1050.0
2021-03-24 12:00:00,2,83,24,2,12,770.0
2021-03-24 13:00:00,2,83,24,2,13,1000.0
2021-03-24 14:00:00,2,83,24,2,14,910.0
2021-03-24 15:00:00,2,83,24,2,15,920.0
2021-03-24 16:00:00,2,83,24,2,16,850.0
2021-03-24 17:00:00,2,83,24,2,17,1050.0
2021-03-24 18:00:00,2,83,24,2,18,1460.0
2021-03-24 19:00:00,2,83,24,2,19,1360.0
2021-03-24 20:00:00,2,83,24,2,20,1310.0
2021-03-24 21:00:00,2,83,24,2,21,1200.0
2021-03-24 22:00:00,2,83,24,2,22,910.0
2021-03-24 23:00:00,2,83,24,2,23,820.0
2021-03-25 00:00:00,2,84,25,3,0,920.0
2021-03-25 01:00:00,2,84,25,3,1,960.0
2021-03-25 02:00:00,2,84,25,3,2,900.0
2021-03-25 03:00:00,2,84,25,3,3,860.0
2021-03-25 04:00:00,2,84,25,3,4,870.0
2021-03-25 05:00:00,2,84,25,3,5,850.0
2021-03-25 06:00:00,2,84,25,3,6,1260.0
2021-03-25 07:00:00,2,84,25,3,7,1320.0
2021-03-25 08:00:00,2,84,25,3,8,1080.0
2021-03-25 09:00:00,2,84,25,3,9,1930.0
2021-03-25 10:00:00,2,84,25,3,10,1500.0
2021-03-25 11:00:00,2,84,25,3,11,850.0
2021-03-25 12:00:00,2,84,25,3,12,850.0
2021-03-25 13:00:00,2,84,25,3,13,1150.0
2021-03-25 14:00:00,2,84,25,3,14,950.0
2021-03-25 15:00:00,2,84,25,3,15,990.0
2021-03-25 16:00:00,2,84,25,3,16,860.0
2021-03-25 17:00:00,2,84,25,3,17,920.0
2021-03-25 18:00:00,2,84,25,3,18,1230.0
2021-03-25 19:00:00,2,84,25,3,19,1240.0
2021-03-25 20:00:00,2,84,25,3,20,1230.0
2021-03-25 21:00:00,2,84,25,3,21,1120.0
2021-03-25 22:00:00,2,84,25,3,22,900.0
2021-03-25 23:00:00,2,84,25,3,23,920.0
2021-03-26 00:00:00,2,85,26,4,0,860.0
2021-03-26 01:00:00,2,85,26,4,1,960.0
2021-03-26 02:00:00,2,85,26,4,2,970.0
2021-03-26 03:00:00,2,85,26,4,3,860.0
2021-03-26 04:00:00,2,85,26,4,4,860.0
2021-03-26 05:00:00,2,85,26,4,5,820.0
2021-03-26 06:00:00,2,85,26,4,6,1000.0
2021-03-26 07:00:00,2,85,26,4,7,1210.0
2021-03-26 08:00:00,2,85,26,4,8,1380.0
2021-03-26 09:00:00,2,85,26,4,9,1480.0
2021-03-26 10:00:00,2,85,26,4,10,1020.0
2021-03-26 11:00:00,2,85,26,4,11,1010.0
2021-03-26 12:00:00,2,85,26,4,12,1630.0
2021-03-26 13:00:00,2,85,26,4,13,1510.0
2021-03-26 14:00:00,2,85,26,4,14,1190.0
2021-03-26 15:00:00,2,85,26,4,15,970.0
2021-03-26 16:00:00,2,85,26,4,16,940.0
2021-03-26 17:00:00,2,85,26,4,17,1230.0
2021-03-26 18:00:00,2,85,26,4,18,1410.0
2021-03-26 19:00:00,2,85,26,4,19,1140.0
2021-03-26 20:00:00,2,85,26,4,20,1180.0
2021-03-26 21:00:00,2,85,26,4,21,1060.0
2021-03-26 22:00:00,2,85,26,4,22,940.0
2021-03-26 23:00:00,2,85,26,4,23,920.0
2021-03-27 00:00:00,2,86,27,5,0,910.0
2021-03-27 01:00:00,2,86,27,5,1,1020.0
2021-03-27 02:00:00,2,86,27,5,2,940.0
2021-03-27 03:00:00,2,86,27,5,3,940.0
2021-03-27 04:00:00,2,86,27,5,4,850.0
2021-03-27 05:00:00,2,86,27,5,5,880.0
2021-03-27 06:00:00,2,86,27,5,6,1060.0
2021-03-27 07:00:00,2,86,27,5,7,1140.0
2021-03-27 08:00:00,2,86,27,5,8,1500.0
2021-03-27 09:00:00,2,86,27,5,9,1420.0
2021-03-27 10:00:00,2,86,27,5,10,1730.0
2021-03-27 11:00:00,2,86,27,5,11,1420.0
2021-03-27 12:00:00,2,86,27,5,12,920.0
2021-03-27 13:00:00,2,86,27,5,13,980.0
2021-03-27 14:00:00,2,86,27,5,14,890.0
2021-03-27 15:00:00,2,86,27,5,15,910.0
2021-03-27 16:00:00,2,86,27,5,16,1010.0
2021-03-27 17:00:00,2,86,27,5,17,1000.0
2021-03-27 18:00:00,2,86,27,5,18,1040.0
2021-03-27 19:00:00,2,86,27,5,19,1240.0
2021-03-27 20:00:00,2,86,27,5,20,1430.0
2021-03-27 21:00:00,2,86,27,5,21,1060.0
2021-03-27 22:00:00,2,86,27,5,22,920.0
2021-03-27 23:00:00,2,86,27,5,23,960.0
2021-03-28 00:00:00,2,87,28,6,0,880.0
2021-03-28 01:00:00,2,87,28,6,1,1040.0
2021-03-28 02:00:00,2,87,28,6,2,950.0
2021-03-28 03:00:00,2,87,28,6,3,880.0
2021-03-28 04:00:00,2,87,28,6,4,880.0
2021-03-28 05:00:00,2,87,28,6,5,870.0
2021-03-28 06:00:00,2,87,28,6,6,930.0
2021-03-28 07:00:00,2,87,28,6,7,1040.0
2021-03-28 08:00:00,2,87,28,6,8,1470.0
2021-03-28 09:00:00,2,87,28,6,9,1880.0
2021-03-28 10:00:00,2,87,28,6,10,1360.0
2021-03-28 11:00:00,2,87,28,6,11,1520.0
2021-03-28 12:00:00,2,87,28,6,12,1190.0
2021-03-28 13:00:00,2,87,28,6,13,1220.0
2021-03-28 14:00:00,2,87,28,6,14,1200.0
2021-03-28 15:00:00,2,87,28,6,15,1390.0
2021-03-28 16:00:00,2,87,28,6,16,1580.0
2021-03-28 17:00:00,2,87,28,6,17,1570.0
2021-03-28 18:00:00,2,87,28,6,18,1640.0
2021-03-28 19:00:00,2,87,28,6,19,1500.0
2021-03-28 20:00:00,2,87,28,6,20,1550.0
2021-03-28 21:00:00,2,87,28,6,21,1260.0
2021-03-28 22:00:00,2,87,28,6,22,980.0
2021-03-28 23:00:00,2,87,28,6,23,960.0
2021-03-29 00:00:00,2,88,29,0,0,970.0
2021-03-29 01:00:00,2,88,29,0,1,1030.0
2021-03-29 02:00:00,2,88,29,0,2,990.0
2021-03-29 03:00:00,2,88,29,0,3,1000.0
2021-03-29 04:00:00,2,88,29,0,4,930.0
2021-03-29 05:00:00,2,88,29,0,5,920.0
2021-03-29 06:00:00,2,88,29,0,6,990.0
2021-03-29 07:00:00,2,88,29,0,7,1060.0
2021-03-29 08:00:00,2,88,29,0,8,1190.0
2021-03-29 09:00:00,2,88,29,0,9,1270.0
2021-03-29 10:00:00,2,88,29,0,10,1100.0
2021-03-29 11:00:00,2,88,29,0,11,1050.0
2021-03-29 12:00:00,2,88,29,0,12,890.0
2021-03-29 13:00:00,2,88,29,0,13,1030.0
2021-03-29 14:00:00,2,88,29,0,14,1300.0
2021-03-29 15:00:00,2,88,29,0,15,1140.0
2021-03-29 16:00:00,2,88,29,0,16,940.0
2021-03-29 17:00:00,2,88,29,0,17,1450.0
2021-03-29 18:00:00,2,88,29,0,18,1290.0
2021-03-29 19:00:00,2,88,29,0,19,1460.0
2021-03-29 20:00:00,2,88,29,0,20,1830.0
2021-03-29 21:00:00,2,88,29,0,21,1700.0
2021-03-29 22:00:00,2,88,29,0,22,1040.0
2021-03-29 23:00:00,2,88,29,0,23,980.0
2021-03-30 00:00:00,2,89,30,1,0,970.0
2021-03-30 01:00:00,2,89,30,1,1,1120.0
2021-03-30 02:00:00,2,89,30,1,2,1080.0
2021-03-30 03:00:00,2,89,30,1,3,970.0
2021-03-30 04:00:00,2,89,30,1,4,940.0
2021-03-30 05:00:00,2,89,30,1,5,880.0
2021-03-30 06:00:00,2,89,30,1,6,1130.0
2021-03-30 07:00:00,2,89,30,1,7,1200.0
2021-03-30 08:00:00,2,89,30,1,8,990.0
2021-03-30 09:00:00,2,89,30,1,9,1250.0
2021-03-30 10:00:00,2,89,30,1,10,1050.0
2021-03-30 11:00:00,2,89,30,1,11,1040.0
2021-03-30 12:00:00,2,89,30,1,12,960.0
2021-03-30 13:00:00,2,89,30,1,13,1010.0
2021-03-30 14:00:00,2,89,30,1,14,990.0
2021-03-30 15:00:00,2,89,30,1,15,960.0
2021-03-30 16:00:00,2,89,30,1,16,890.0
2021-03-30 17:00:00,2,89,30,1,17,1160.0
2021-03-30 18:00:00,2,89,30,1,18,1200.0
2021-03-30 19:00:00,2,89,30,1,19,1730.0
2021-03-30 20:00:00,2,89,30,1,20,1490.0
2021-03-30 21:00:00,2,89,30,1,21,1050.0
2021-03-30 22:00:00,2,89,30,1,22,960.0
2021-03-30 23:00:00,2,89,30,1,23,910.0
2021-03-31 00:00:00,2,90,31,2,0,880.0
2021-03-31 01:00:00,2,90,31,2,1,1090.0
2021-03-31 02:00:00,2,90,31,2,2,890.0
2021-03-31 03:00:00,2,90,31,2,3,890.0
2021-03-31 04:00:00,2,90,31,2,4,830.0
2021-03-31 05:00:00,2,90,31,2,5,1270.0
2021-03-31 06:00:00,2,90,31,2,6,1540.0
2021-03-31 07:00:00,2,90,31,2,7,1340.0
2021-03-31 08:00:00,2,90,31,2,8,900.0
2021-03-31 09:00:00,2,90,31,2,9,860.0
2021-03-31 10:00:00,2,90,31,2,10,1220.0
2021-03-31 11:00:00,2,90,31,2,11,990.0
2021-03-31 12:00:00,2,90,31,2,12,810.0
2021-03-31 13:00:00,2,90,31,2,13,860.0
2021-03-31 14:00:00,2,90,31,2,14,820.0
2021-03-31 15:00:00,2,90,31,2,15,780.0
2021-03-31 16:00:00,2,90,31,2,16,770.0
2021-03-31 17:00:00,2,90,31,2,17,1040.0
2021-03-31 18:00:00,2,90,31,2,18,1030.0
2021-03-31 19:00:00,2,90,31,2,19,1390.0
2021-03-31 20:00:00,2,90,31,2,20,1190.0
2021-03-31 21:00:00,2,90,31,2,21,830.0
2021-03-31 22:00:00,2,90,31,2,22,1090.0
2021-03-31 23:00:00,2,90,31,2,23,980.0
2021-04-01 00:00:00,2,91,1,3,0,910.0
2021-04-01 01:00:00,2,91,1,3,1,830.0
2021-04-01 02:00:00,2,91,1,3,2,960.0
2021-04-01 03:00:00,2,91,1,3,3,800.0
2021-04-01 04:00:00,2,91,1,3,4,910.0
2021-04-01 05:00:00,2,91,1,3,5,900.0
2021-04-01 06:00:00,2,91,1,3,6,1340.0
2021-04-01 07:00:00,2,91,1,3,7,1350.0
2021-04-01 08:00:00,2,91,1,3,8,1120.0
2021-04-01 09:00:00,2,91,1,3,9,1190.0
2021-04-01 10:00:00,2,91,1,3,10,1520.0
2021-04-01 11:00:00,2,91,1,3,11,940.0
2021-04-01 12:00:00,2,91,1,3,12,910.0
2021-04-01 13:00:00,2,91,1,3,13,1040.0
2021-04-01 14:00:00,2,91,1,3,14,1000.0
2021-04-01 15:00:00,2,91,1,3,15,910.0
2021-04-01 16:00:00,2,91,1,3,16,990.0
2021-04-01 17:00:00,2,91,1,3,17,1200.0
2021-04-01 18:00:00,2,91,1,3,18,1360.0
2021-04-01 19:00:00,2,91,1,3,19,1660.0
2021-04-01 20:00:00,2,91,1,3,20,1400.0
2021-04-01 21:00:00,2,91,1,3,21,1160.0
2021-04-01 22:00:00,2,91,1,3,22,900.0
2021-04-01 23:00:00,2,91,1,3,23,810.0
2021-04-02 00:00:00,2,92,2,4,0,990.0
2021-04-02 01:00:00,2,92,2,4,1,890.0
2021-04-02 02:00:00,2,92,2,4,2,910.0
2021-04-02 03:00:00,2,92,2,4,3,820.0
2021-04-02 04:00:00,2,92,2,4,4,810.0
2021-04-02 05:00:00,2,92,2,4,5,750.0
2021-04-02 06:00:00,2,92,2,4,6,790.0
2021-04-02 07:00:00,2,92,2,4,7,1080.0
2021-04-02 08:00:00,2,92,2,4,8,1000.0
2021-04-02 09:00:00,2,92,2,4,9,910.0
2021-04-02 10:00:00,2,92,2,4,10,890.0
2021-04-02 11:00:00,2,92,2,4,11,920.0
2021-04-02 12:00:00,2,92,2,4,12,1070.0
2021-04-02 13:00:00,2,92,2,4,13,1010.0
2021-04-02 14:00:00,2,92,2,4,14,1130.0
2021-04-02 15:00:00,2,92,2,4,15,1020.0
2021-04-02 16:00:00,2,92,2,4,16,1150.0
2021-04-02 17:00:00,2,92,2,4,17,1080.0
2021-04-02 18:00:00,2,92,2,4,18,1060.0
2021-04-02 19:00:00,2,92,2,4,19,1140.0
2021-04-02 20:00:00,2,92,2,4,20,1360.0
2021-04-02 21:00:00,2,92,2,4,21,1000.0
2021-04-02 22:00:00,2,92,2,4,22,1040.0
2021-04-02 23:00:00,2,92,2,4,23,990.0
2021-04-03 00:00:00,2,93,3,5,0,960.0
2021-04-03 01:00:00,2,93,3,5,1,1080.0
2021-04-03 02:00:00,2,93,3,5,2,990.0
2021-04-03 03:00:00,2,93,3,5,3,1030.0
2021-04-03 04:00:00,2,93,3,5,4,880.0
2021-04-03 05:00:00,2,93,3,5,5,870.0
2021-04-03 06:00:00,2,93,3,5,6,990.0
2021-04-03 07:00:00,2,93,3,5,7,1150.0
2021-04-03 08:00:00,2,93,3,5,8,1100.0
2021-04-03 09:00:00,2,93,3,5,9,1120.0
2021-04-03 10:00:00,2,93,3,5,10,820.0
2021-04-03 11:00:00,2,93,3,5,11,900.0
2021-04-03 12:00:00,2,93,3,5,12,780.0
2021-04-03 13:00:00,2,93,3,5,13,920.0
2021-04-03 14:00:00,2,93,3,5,14,830.0
2021-04-03 15:00:00,2,93,3,5,15,1140.0
2021-04-03 16:00:00,2,93,3,5,16,1910.0
2021-04-03 17:00:00,2,93,3,5,17,1320.0
2021-04-03 18:00:00,2,93,3,5,18,1330.0
2021-04-03 19:00:00,2,93,3,5,19,1600.0
2021-04-03 20:00:00,2,93,3,5,20,1680.0
2021-04-03 21:00:00,2,93,3,5,21,930.0
2021-04-03 22:00:00,2,93,3,5,22,890.0
2021-04-03 23:00:00,2,93,3,5,23,930.0
2021-04-04 00:00:00,2,94,4,6,0,930.0
2021-04-04 01:00:00,2,94,4,6,1,970.0
2021-04-04 02:00:00,2,94,4,6,2,860.0
2021-04-04 03:00:00,2,94,4,6,3,930.0
2021-04-04 04:00:00,2,94,4,6,4,810.0
2021-04-04 05:00:00,2,94,4,6,5,750.0
2021-04-04 06:00:00,2,94,4,6,6,900.0
2021-04-04 07:00:00,2,94,4,6,7,910.0
2021-04-04 08:00:00,2,94,4,6,8,1290.0
2021-04-04 09:00:00,2,94,4,6,9,1120.0
2021-04-04 10:00:00,2,94,4,6,10,1280.0
2021-04-04 11:00:00,2,94,4,6,11,1110.0
2021-04-04 12:00:00,2,94,4,6,12,1240.0
2021-04-04 13:00:00,2,94,4,6,13,1310.0
2021-04-04 14:00:00,2,94,4,6,14,1140.0
2021-04-04 15:00:00,2,94,4,6,15,840.0
2021-04-04 16:00:00,2,94,4,6,16,840.0
2021-04-04 17:00:00,2,94,4,6,17,820.0
2021-04-04 18:00:00,2,94,4,6,18,1090.0
2021-04-04 19:00:00,2,94,4,6,19,1090.0
2021-04-04 20:00:00,2,94,4,6,20,1170.0
2021-04-04 21:00:00,2,94,4,6,21,950.0
2021-04-04 22:00:00,2,94,4,6,22,890.0
2021-04-04 23:00:00,2,94,4,6,23,890.0
2021-04-05 00:00:00,2,95,5,0,0,920.0
2021-04-05 01:00:00,2,95,5,0,1,1050.0
2021-04-05 02:00:00,2,95,5,0,2,890.0
2021-04-05 03:00:00,2,95,5,0,3,920.0
2021-04-05 04:00:00,2,95,5,0,4,850.0
2021-04-05 05:00:00,2,95,5,0,5,1020.0
2021-04-05 06:00:00,2,95,5,0,6,1210.0
2021-04-05 07:00:00,2,95,5,0,7,1190.0
2021-04-05 08:00:00,2,95,5,0,8,1040.0
2021-04-05 09:00:00,2,95,5,0,9,930.0
2021-04-05 10:00:00,2,95,5,0,10,840.0
2021-04-05 11:00:00,2,95,5,0,11,790.0
2021-04-05 12:00:00,2,95,5,0,12,980.0
2021-04-05 13:00:00,2,95,5,0,13,1470.0
2021-04-05 14:00:00,2,95,5,0,14,820.0
2021-04-05 15:00:00,2,95,5,0,15,940.0
2021-04-05 16:00:00,2,95,5,0,16,1040.0
2021-04-05 17:00:00,2,95,5,0,17,1020.0
2021-04-05 18:00:00,2,95,5,0,18,1450.0
2021-04-05 19:00:00,2,95,5,0,19,1290.0
2021-04-05 20:00:00,2,95,5,0,20,1200.0
2021-04-05 21:00:00,2,95,5,0,21,1010.0
2021-04-05 22:00:00,2,95,5,0,22,940.0
2021-04-05 23:00:00,2,95,5,0,23,900.0
2021-04-06 00:00:00,2,96,6,1,0,920.0
2021-04-06 01:00:00,2,96,6,1,1,950.0
2021-04-06 02:00:00,2,96,6,1,2,940.0
2021-04-06 03:00:00,2,96,6,1,3,930.0
2021-04-06 04:00:00,2,96,6,1,4,810.0
2021-04-06 05:00:00,2,96,6,1,5,850.0
2021-04-06 06:00:00,2,96,6,1,6,930.0
2021-04-06 07:00:00,2,96,6,1,7,1080.0
2021-04-06 08:00:00,2,96,6,1,8,1040.0
2021-04-06 09:00:00,2,96,6,1,9,1080.0
2021-04-06 10:00:00,2,96,6,1,10,1000.0
2021-04-06 11:00:00,2,96,6,1,11,960.0
2021-04-06 12:00:00,2,96,6,1,12,880.0
2021-04-06 13:00:00,2,96,6,1,13,990.0
2021-04-06 14:00:00,2,96,6,1,14,840.0
2021-04-06 15:00:00,2,96,6,1,15,840.0
2021-04-06 16:00:00,2,96,6,1,16,940.0
2021-04-06 17:00:00,2,96,6,1,17,1560.0
2021-04-06 18:00:00,2,96,6,1,18,1250.0
2021-04-06 19:00:00,2,96,6,1,19,1750.0
2021-04-06 20:00:00,2,96,6,1,20,1120.0
2021-04-06 21:00:00,2,96,6,1,21,880.0
2021-04-06 22:00:00,2,96,6,1,22,860.0
2021-04-06 23:00:00,2,96,6,1,23,860.0
2021-04-07 00:00:00,2,97,7,2,0,700.0
2021-04-07 01:00:00,2,97,7,2,1,800.0
2021-04-07 02:00:00,2,97,7,2,2,710.0
2021-04-07 03:00:00,2,97,7,2,3,730.0
2021-04-07 04:00:00,2,97,7,2,4,730.0
2021-04-07 05:00:00,2,97,7,2,5,710.0
2021-04-07 06:00:00,2,97,7,2,6,920.0
2021-04-07 07:00:00,2,97,7,2,7,1170.0
2021-04-07 08:00:00,2,97,7,2,8,900.0
2021-04-07 09:00:00,2,97,7,2,9,730.0
2021-04-07 10:00:00,2,97,7,2,10,770.0
2021-04-07 11:00:00,2,97,7,2,11,720.0
2021-04-07 12:00:00,2,97,7,2,12,1150.0
2021-04-07 13:00:00,2,97,7,2,13,1310.0
2021-04-07 14:00:00,2,97,7,2,14,730.0
2021-04-07 15:00:00,2,97,7,2,15,670.0
2021-04-07 16:00:00,2,97,7,2,16,700.0
2021-04-07 17:00:00,2,97,7,2,17,760.0
2021-04-07 18:00:00,2,97,7,2,18,720.0
2021-04-07 19:00:00,2,97,7,2,19,770.0
2021-04-07 20:00:00,2,97,7,2,20,1070.0
2021-04-07 21:00:00,2,97,7,2,21,920.0
2021-04-07 22:00:00,2,97,7,2,22,780.0
2021-04-07 23:00:00,2,97,7,2,23,780.0
2021-04-08 00:00:00,2,98,8,3,0,820.0
2021-04-08 01:00:00,2,98,8,3,1,810.0
2021-04-08 02:00:00,2,98,8,3,2,790.0
2021-04-08 03:00:00,2,98,8,3,3,740.0
2021-04-08 04:00:00,2,98,8,3,4,720.0
2021-04-08 05:00:00,2,98,8,3,5,730.0
2021-04-08 06:00:00,2,98,8,3,6,800.0
2021-04-08 07:00:00,2,98,8,3,7,880.0
2021-04-08 08:00:00,2,98,8,3,8,970.0
2021-04-08 09:00:00,2,98,8,3,9,940.0
2021-04-08 10:00:00,2,98,8,3,10,950.0
2021-04-08 11:00:00,2,98,8,3,11,1330.0
2021-04-08 12:00:00,2,98,8,3,12,820.0
2021-04-08 13:00:00,2,98,8,3,13,800.0
2021-04-08 14:00:00,2,98,8,3,14,740.0
2021-04-08 15:00:00,2,98,8,3,15,750.0
2021-04-08 16:00:00,2,98,8,3,16,700.0
2021-04-08 17:00:00,2,98,8,3,17,1010.0
2021-04-08 18:00:00,2,98,8,3,18,1110.0
2021-04-08 19:00:00,2,98,8,3,19,1150.0
2021-04-08 20:00:00,2,98,8,3,20,1020.0
2021-04-08 21:00:00,2,98,8,3,21,720.0
2021-04-08 22:00:00,2,98,8,3,22,770.0
2021-04-08 23:00:00,2,98,8,3,23,790.0
2021-04-09 00:00:00,2,99,9,4,0,690.0
2021-04-09 01:00:00,2,99,9,4,1,760.0
2021-04-09 02:00:00,2,99,9,4,2,680.0
2021-04-09 03:00:00,2,99,9,4,3,700.0
2021-04-09 04:00:00,2,99,9,4,4,620.0
2021-04-09 05:00:00,2,99,9,4,5,620.0
2021-04-09 06:00:00,2,99,9,4,6,1050.0
2021-04-09 07:00:00,2,99,9,4,7,1240.0
2021-04-09 08:00:00,2,99,9,4,8,1360.0
2021-04-09 09:00:00,2,99,9,4,9,980.0
2021-04-09 10:00:00,2,99,9,4,10,840.0
2021-04-09 11:00:00,2,99,9,4,11,750.0
2021-04-09 12:00:00,2,99,9,4,12,890.0
2021-04-09 13:00:00,2,99,9,4,13,880.0
2021-04-09 14:00:00,2,99,9,4,14,1000.0
2021-04-09 15:00:00,2,99,9,4,15,890.0
2021-04-09 16:00:00,2,99,9,4,16,630.0
2021-04-09 17:00:00,2,99,9,4,17,940.0
2021-04-09 18:00:00,2,99,9,4,18,970.0
2021-04-09 19:00:00,2,99,9,4,19,960.0
2021-04-09 20:00:00,2,99,9,4,20,990.0
2021-04-09 21:00:00,2,99,9,4,21,890.0
2021-04-09 22:00:00,2,99,9,4,22,830.0
2021-04-09 23:00:00,2,99,9,4,23,720.0
2021-04-10 00:00:00,2,100,10,5,0,780.0
2021-04-10 01:00:00,2,100,10,5,1,840.0
2021-04-10 02:00:00,2,100,10,5,2,750.0
2021-04-10 03:00:00,2,100,10,5,3,770.0
2021-04-10 04:00:00,2,100,10,5,4,730.0
2021-04-10 05:00:00,2,100,10,5,5,760.0
2021-04-10 06:00:00,2,100,10,5,6,830.0
2021-04-10 07:00:00,2,100,10,5,7,930.0
2021-04-10 08:00:00,2,100,10,5,8,1300.0
2021-04-10 09:00:00,2,100,10,5,9,1110.0
2021-04-10 10:00:00,2,100,10,5,10,1340.0
2021-04-10 11:00:00,2,100,10,5,11,1220.0
2021-04-10 12:00:00,2,100,10,5,12,870.0
2021-04-10 13:00:00,2,100,10,5,13,960.0
2021-04-10 14:00:00,2,100,10,5,14,840.0
2021-04-10 15:00:00,2,100,10,5,15,750.0
2021-04-10 16:00:00,2,100,10,5,16,750.0
2021-04-10 17:00:00,2,100,10,5,17,850.0
2021-04-10 18:00:00,2,100,10,5,18,870.0
2021-04-10 19:00:00,2,100,10,5,19,870.0
2021-04-10 20:00:00,2,100,10,5,20,1040.0
2021-04-10 21:00:00,2,100,10,5,21,890.0
2021-04-10 22:00:00,2,100,10,5,22,750.0
2021-04-10 23:00:00,2,100,10,5,23,740.0
2021-04-11 00:00:00,2,101,11,6,0,920.0
2021-04-11 01:00:00,2,101,11,6,1,900.0
2021-04-11 02:00:00,2,101,11,6,2,760.0
2021-04-11 03:00:00,2,101,11,6,3,710.0
2021-04-11 04:00:00,2,101,11,6,4,720.0
2021-04-11 05:00:00,2,101,11,6,5,720.0
2021-04-11 06:00:00,2,101,11,6,6,780.0
2021-04-11 07:00:00,2,101,11,6,7,830.0
2021-04-11 08:00:00,2,101,11,6,8,1090.0
2021-04-11 09:00:00,2,101,11,6,9,1230.0
2021-04-11 10:00:00,2,101,11,6,10,1120.0
2021-04-11 11:00:00,2,101,11,6,11,1340.0
2021-04-11 12:00:00,2,101,11,6,12,1690.0
2021-04-11 13:00:00,2,101,11,6,13,1210.0
2021-04-11 14:00:00,2,101,11,6,14,1200.0
2021-04-11 15:00:00,2,101,11,6,15,1080.0
2021-04-11 16:00:00,2,101,11,6,16,760.0
2021-04-11 17:00:00,2,101,11,6,17,860.0
2021-04-11 18:00:00,2,101,11,6,18,1250.0
2021-04-11 19:00:00,2,101,11,6,19,1370.0
2021-04-11 20:00:00,2,101,11,6,20,1150.0
2021-04-11 21:00:00,2,101,11,6,21,820.0
