Datetime,Temprature,day_of_year,day_of_month,day_of_week,hour,kWh
2021-05-14 11:00:00,2,134,14,4,11,600
2021-05-14 12:00:00,2,134,14,4,12,670
2021-05-14 13:00:00,2,134,14,4,13,730
2021-05-14 14:00:00,2,134,14,4,14,730
2021-05-14 15:00:00,2,134,14,4,15,620
2021-05-14 16:00:00,2,134,14,4,16,510
2021-05-14 17:00:00,2,134,14,4,17,470
2021-05-14 18:00:00,2,134,14,4,18,570
2021-05-14 19:00:00,2,134,14,4,19,640
2021-05-14 20:00:00,2,134,14,4,20,700
2021-05-14 21:00:00,2,134,14,4,21,640
2021-05-14 22:00:00,2,134,14,4,22,480
2021-05-14 23:00:00,2,134,14,4,23,480
2021-05-15 00:00:00,2,135,15,5,0,450
2021-05-15 01:00:00,2,135,15,5,1,450
2021-05-15 02:00:00,2,135,15,5,2,480
2021-05-15 03:00:00,2,135,15,5,3,470
2021-05-15 04:00:00,2,135,15,5,4,420
2021-05-15 05:00:00,2,135,15,5,5,440
2021-05-15 06:00:00,2,135,15,5,6,430
2021-05-15 07:00:00,2,135,15,5,7,480
2021-05-15 08:00:00,2,135,15,5,8,450
2021-05-15 09:00:00,2,135,15,5,9,440
2021-05-15 10:00:00,2,135,15,5,10,490
2021-05-15 11:00:00,2,135,15,5,11,530
2021-05-15 12:00:00,2,135,15,5,12,470
2021-05-15 13:00:00,2,135,15,5,13,500
2021-05-15 14:00:00,2,135,15,5,14,480
2021-05-15 15:00:00,2,135,15,5,15,490
2021-05-15 16:00:00,2,135,15,5,16,550
2021-05-15 17:00:00,2,135,15,5,17,560
2021-05-15 18:00:00,2,135,15,5,18,550
2021-05-15 19:00:00,2,135,15,5,19,770
2021-05-15 20:00:00,2,135,15,5,20,880
2021-05-15 21:00:00,2,135,15,5,21,830
2021-05-15 22:00:00,2,135,15,5,22,590
2021-05-15 23:00:00,2,135,15,5,23,490
2021-05-16 00:00:00,2,136,16,6,0,460
2021-05-16 01:00:00,2,136,16,6,1,470
2021-05-16 02:00:00,2,136,16,6,2,470
2021-05-16 03:00:00,2,136,16,6,3,1180
2021-05-16 04:00:00,2,136,16,6,4,1730
2021-05-16 05:00:00,2,136,16,6,5,440
2021-05-16 06:00:00,2,136,16,6,6,470
2021-05-16 07:00:00,2,136,16,6,7,450
2021-05-16 08:00:00,2,136,16,6,8,530
2021-05-16 09:00:00,2,136,16,6,9,720
2021-05-16 10:00:00,2,136,16,6,10,550
2021-05-16 11:00:00,2,136,16,6,11,520
2021-05-16 12:00:00,2,136,16,6,12,490
2021-05-16 13:00:00,2,136,16,6,13,500
2021-05-16 14:00:00,2,136,16,6,14,460
2021-05-16 15:00:00,2,136,16,6,15,460
2021-05-16 16:00:00,2,136,16,6,16,510
2021-05-16 17:00:00,2,136,16,6,17,690
2021-05-16 18:00:00,2,136,16,6,18,800
2021-05-16 19:00:00,2,136,16,6,19,1450
2021-05-16 20:00:00,2,136,16,6,20,1340
2021-05-16 21:00:00,2,136,16,6,21,930
2021-05-16 22:00:00,2,136,16,6,22,670
2021-05-16 23:00:00,2,136,16,6,23,620
2021-05-17 00:00:00,2,137,17,0,0,460
2021-05-17 01:00:00,2,137,17,0,1,440
2021-05-17 02:00:00,2,137,17,0,2,460
2021-05-17 03:00:00,2,137,17,0,3,450
2021-05-17 04:00:00,2,137,17,0,4,450
2021-05-17 05:00:00,2,137,17,0,5,470
2021-05-17 06:00:00,2,137,17,0,6,420
2021-05-17 07:00:00,2,137,17,0,7,580
2021-05-17 08:00:00,2,137,17,0,8,760
2021-05-17 09:00:00,2,137,17,0,9,720
2021-05-17 10:00:00,2,137,17,0,10,530
2021-05-17 11:00:00,2,137,17,0,11,520
2021-05-17 12:00:00,2,137,17,0,12,530
2021-05-17 13:00:00,2,137,17,0,13,590
2021-05-17 14:00:00,2,137,17,0,14,570
2021-05-17 15:00:00,2,137,17,0,15,520
2021-05-17 16:00:00,2,137,17,0,16,650
2021-05-17 17:00:00,2,137,17,0,17,670
2021-05-17 18:00:00,2,137,17,0,18,640
2021-05-17 19:00:00,2,137,17,0,19,590
2021-05-17 20:00:00,2,137,17,0,20,600
2021-05-17 21:00:00,2,137,17,0,21,660
2021-05-17 22:00:00,2,137,17,0,22,500
2021-05-17 23:00:00,2,137,17,0,23,470
2021-05-18 00:00:00,2,138,18,1,0,490
2021-05-18 01:00:00,2,138,18,1,1,450
2021-05-18 02:00:00,2,138,18,1,2,430
2021-05-18 03:00:00,2,138,18,1,3,450
2021-05-18 04:00:00,2,138,18,1,4,450
2021-05-18 05:00:00,2,138,18,1,5,470
2021-05-18 06:00:00,2,138,18,1,6,480
2021-05-18 07:00:00,2,138,18,1,7,540
2021-05-18 08:00:00,2,138,18,1,8,840
2021-05-18 09:00:00,2,138,18,1,9,630
2021-05-18 10:00:00,2,138,18,1,10,590
2021-05-18 11:00:00,2,138,18,1,11,550
2021-05-18 12:00:00,2,138,18,1,12,530
2021-05-18 13:00:00,2,138,18,1,13,540
2021-05-18 14:00:00,2,138,18,1,14,730
2021-05-18 15:00:00,2,138,18,1,15,730
2021-05-18 16:00:00,2,138,18,1,16,680
2021-05-18 17:00:00,2,138,18,1,17,580
2021-05-18 18:00:00,2,138,18,1,18,710
2021-05-18 19:00:00,2,138,18,1,19,540
2021-05-18 20:00:00,2,138,18,1,20,1360
2021-05-18 21:00:00,2,138,18,1,21,1070
2021-05-18 22:00:00,2,138,18,1,22,540
2021-05-18 23:00:00,2,138,18,1,23,480
2021-05-19 00:00:00,2,139,19,2,0,470
2021-05-19 01:00:00,2,139,19,2,1,460
2021-05-19 02:00:00,2,139,19,2,2,470
2021-05-19 03:00:00,2,139,19,2,3,610
2021-05-19 04:00:00,2,139,19,2,4,470
2021-05-19 05:00:00,2,139,19,2,5,430
2021-05-19 06:00:00,2,139,19,2,6,470
2021-05-19 07:00:00,2,139,19,2,7,480
2021-05-19 08:00:00,2,139,19,2,8,530
2021-05-19 09:00:00,2,139,19,2,9,650
2021-05-19 10:00:00,2,139,19,2,10,530
2021-05-19 11:00:00,2,139,19,2,11,510
2021-05-19 12:00:00,2,139,19,2,12,570
2021-05-19 13:00:00,2,139,19,2,13,720
2021-05-19 14:00:00,2,139,19,2,14,640
2021-05-19 15:00:00,2,139,19,2,15,730
2021-05-19 16:00:00,2,139,19,2,16,850
2021-05-19 17:00:00,2,139,19,2,17,750
2021-05-19 18:00:00,2,139,19,2,18,650
2021-05-19 19:00:00,2,139,19,2,19,670
2021-05-19 20:00:00,2,139,19,2,20,730
2021-05-19 21:00:00,2,139,19,2,21,700
2021-05-19 22:00:00,2,139,19,2,22,590
2021-05-19 23:00:00,2,139,19,2,23,530
2021-05-20 00:00:00,2,140,20,3,0,550
2021-05-20 01:00:00,2,140,20,3,1,510
2021-05-20 02:00:00,2,140,20,3,2,560
2021-05-20 03:00:00,2,140,20,3,3,490
2021-05-20 04:00:00,2,140,20,3,4,530
2021-05-20 05:00:00,2,140,20,3,5,500
2021-05-20 06:00:00,2,140,20,3,6,580
2021-05-20 07:00:00,2,140,20,3,7,510
2021-05-20 08:00:00,2,140,20,3,8,610
2021-05-20 09:00:00,2,140,20,3,9,620
2021-05-20 10:00:00,2,140,20,3,10,740
2021-05-20 11:00:00,2,140,20,3,11,560
2021-05-20 12:00:00,2,140,20,3,12,630
2021-05-20 13:00:00,2,140,20,3,13,760
2021-05-20 14:00:00,2,140,20,3,14,790
2021-05-20 15:00:00,2,140,20,3,15,670
2021-05-20 16:00:00,2,140,20,3,16,480
2021-05-20 17:00:00,2,140,20,3,17,530
2021-05-20 18:00:00,2,140,20,3,18,550
2021-05-20 19:00:00,2,140,20,3,19,590
2021-05-20 20:00:00,2,140,20,3,20,750
2021-05-20 21:00:00,2,140,20,3,21,860
2021-05-20 22:00:00,2,140,20,3,22,580
2021-05-20 23:00:00,2,140,20,3,23,560
2021-05-21 00:00:00,2,141,21,4,0,1600
2021-05-21 01:00:00,2,141,21,4,1,2080
2021-05-21 02:00:00,2,141,21,4,2,2150
2021-05-21 03:00:00,2,141,21,4,3,2150
2021-05-21 04:00:00,2,141,21,4,4,1260
2021-05-21 05:00:00,2,141,21,4,5,550
2021-05-21 06:00:00,2,141,21,4,6,440
2021-05-21 07:00:00,2,141,21,4,7,430
2021-05-21 08:00:00,2,141,21,4,8,460
2021-05-21 09:00:00,2,141,21,4,9,540
2021-05-21 10:00:00,2,141,21,4,10,490
2021-05-21 11:00:00,2,141,21,4,11,570
2021-05-21 12:00:00,2,141,21,4,12,600
2021-05-21 13:00:00,2,141,21,4,13,620
2021-05-21 14:00:00,2,141,21,4,14,660
2021-05-21 15:00:00,2,141,21,4,15,540
2021-05-21 16:00:00,2,141,21,4,16,540
2021-05-21 17:00:00,2,141,21,4,17,680
2021-05-21 18:00:00,2,141,21,4,18,620
2021-05-21 19:00:00,2,141,21,4,19,660
2021-05-21 20:00:00,2,141,21,4,20,730
2021-05-21 21:00:00,2,141,21,4,21,760
2021-05-21 22:00:00,2,141,21,4,22,710
2021-05-21 23:00:00,2,141,21,4,23,590
2021-05-22 00:00:00,2,142,22,5,0,540
2021-05-22 01:00:00,2,142,22,5,1,530
2021-05-22 02:00:00,2,142,22,5,2,520
2021-05-22 03:00:00,2,142,22,5,3,550
2021-05-22 04:00:00,2,142,22,5,4,500
2021-05-22 05:00:00,2,142,22,5,5,1000
2021-05-22 06:00:00,2,142,22,5,6,1020
2021-05-22 07:00:00,2,142,22,5,7,700
2021-05-22 08:00:00,2,142,22,5,8,520
2021-05-22 09:00:00,2,142,22,5,9,620
2021-05-22 10:00:00,2,142,22,5,10,580
2021-05-22 11:00:00,2,142,22,5,11,640
2021-05-22 12:00:00,2,142,22,5,12,620
2021-05-22 13:00:00,2,142,22,5,13,730
2021-05-22 14:00:00,2,142,22,5,14,520
2021-05-22 15:00:00,2,142,22,5,15,670
2021-05-22 16:00:00,2,142,22,5,16,590
2021-05-22 17:00:00,2,142,22,5,17,500
2021-05-22 18:00:00,2,142,22,5,18,660
2021-05-22 19:00:00,2,142,22,5,19,610
2021-05-22 20:00:00,2,142,22,5,20,660
2021-05-22 21:00:00,2,142,22,5,21,590
2021-05-22 22:00:00,2,142,22,5,22,580
2021-05-22 23:00:00,2,142,22,5,23,570
2021-05-23 00:00:00,2,143,23,6,0,570
2021-05-23 01:00:00,2,143,23,6,1,550
2021-05-23 02:00:00,2,143,23,6,2,520
2021-05-23 03:00:00,2,143,23,6,3,570
2021-05-23 04:00:00,2,143,23,6,4,530
2021-05-23 05:00:00,2,143,23,6,5,470
2021-05-23 06:00:00,2,143,23,6,6,480
2021-05-23 07:00:00,2,143,23,6,7,420
2021-05-23 08:00:00,2,143,23,6,8,570
2021-05-23 09:00:00,2,143,23,6,9,790
2021-05-23 10:00:00,2,143,23,6,10,480
2021-05-23 11:00:00,2,143,23,6,11,500
2021-05-23 12:00:00,2,143,23,6,12,560
2021-05-23 13:00:00,2,143,23,6,13,640
2021-05-23 14:00:00,2,143,23,6,14,650
2021-05-23 15:00:00,2,143,23,6,15,620
2021-05-23 16:00:00,2,143,23,6,16,620
2021-05-23 17:00:00,2,143,23,6,17,700
2021-05-23 18:00:00,2,143,23,6,18,600
2021-05-23 19:00:00,2,143,23,6,19,680
2021-05-23 20:00:00,2,143,23,6,20,740
2021-05-23 21:00:00,2,143,23,6,21,750
2021-05-23 22:00:00,2,143,23,6,22,630
2021-05-23 23:00:00,2,143,23,6,23,540
2021-05-24 00:00:00,2,144,24,0,0,610
2021-05-24 01:00:00,2,144,24,0,1,590
2021-05-24 02:00:00,2,144,24,0,2,550
2021-05-24 03:00:00,2,144,24,0,3,540
2021-05-24 04:00:00,2,144,24,0,4,530
2021-05-24 05:00:00,2,144,24,0,5,510
2021-05-24 06:00:00,2,144,24,0,6,510
2021-05-24 07:00:00,2,144,24,0,7,530
2021-05-24 08:00:00,2,144,24,0,8,900
2021-05-24 09:00:00,2,144,24,0,9,1190
2021-05-24 10:00:00,2,144,24,0,10,960
2021-05-24 11:00:00,2,144,24,0,11,840
2021-05-24 12:00:00,2,144,24,0,12,700
2021-05-24 13:00:00,2,144,24,0,13,450
2021-05-24 14:00:00,2,144,24,0,14,450
2021-05-24 15:00:00,2,144,24,0,15,510
2021-05-24 16:00:00,2,144,24,0,16,570
2021-05-24 17:00:00,2,144,24,0,17,720
2021-05-24 18:00:00,2,144,24,0,18,710
2021-05-24 19:00:00,2,144,24,0,19,700
2021-05-24 20:00:00,2,144,24,0,20,830
2021-05-24 21:00:00,2,144,24,0,21,690
2021-05-24 22:00:00,2,144,24,0,22,570
2021-05-24 23:00:00,2,144,24,0,23,550
2021-05-25 00:00:00,2,145,25,1,0,1290
2021-05-25 01:00:00,2,145,25,1,1,2070
2021-05-25 02:00:00,2,145,25,1,2,2090
2021-05-25 03:00:00,2,145,25,1,3,2050
2021-05-25 04:00:00,2,145,25,1,4,1030
2021-05-25 05:00:00,2,145,25,1,5,590
2021-05-25 06:00:00,2,145,25,1,6,480
2021-05-25 07:00:00,2,145,25,1,7,540
2021-05-25 08:00:00,2,145,25,1,8,520
2021-05-25 09:00:00,2,145,25,1,9,700
2021-05-25 10:00:00,2,145,25,1,10,1300
2021-05-25 11:00:00,2,145,25,1,11,1500
2021-05-25 12:00:00,2,145,25,1,12,650
2021-05-25 13:00:00,2,145,25,1,13,540
2021-05-25 14:00:00,2,145,25,1,14,490
2021-05-25 15:00:00,2,145,25,1,15,650
2021-05-25 16:00:00,2,145,25,1,16,1130
2021-05-25 17:00:00,2,145,25,1,17,780
2021-05-25 18:00:00,2,145,25,1,18,760
2021-05-25 19:00:00,2,145,25,1,19,650
2021-05-25 20:00:00,2,145,25,1,20,730
2021-05-25 21:00:00,2,145,25,1,21,1440
2021-05-25 22:00:00,2,145,25,1,22,1290
2021-05-25 23:00:00,2,145,25,1,23,710
2021-05-26 00:00:00,2,146,26,2,0,580
2021-05-26 01:00:00,2,146,26,2,1,1170
2021-05-26 02:00:00,2,146,26,2,2,2080
2021-05-26 03:00:00,2,146,26,2,3,2100
2021-05-26 04:00:00,2,146,26,2,4,1550
2021-05-26 05:00:00,2,146,26,2,5,510
2021-05-26 06:00:00,2,146,26,2,6,560
2021-05-26 07:00:00,2,146,26,2,7,470
2021-05-26 08:00:00,2,146,26,2,8,530
2021-05-26 09:00:00,2,146,26,2,9,740
2021-05-26 10:00:00,2,146,26,2,10,770
2021-05-26 11:00:00,2,146,26,2,11,770
2021-05-26 12:00:00,2,146,26,2,12,780
2021-05-26 13:00:00,2,146,26,2,13,570
2021-05-26 14:00:00,2,146,26,2,14,590
2021-05-26 15:00:00,2,146,26,2,15,580
2021-05-26 16:00:00,2,146,26,2,16,550
2021-05-26 17:00:00,2,146,26,2,17,570
2021-05-26 18:00:00,2,146,26,2,18,640
2021-05-26 19:00:00,2,146,26,2,19,570
2021-05-26 20:00:00,2,146,26,2,20,660
2021-05-26 21:00:00,2,146,26,2,21,580
2021-05-26 22:00:00,2,146,26,2,22,550
2021-05-26 23:00:00,2,146,26,2,23,490
2021-05-27 00:00:00,2,147,27,3,0,450
2021-05-27 01:00:00,2,147,27,3,1,500
2021-05-27 02:00:00,2,147,27,3,2,510
2021-05-27 03:00:00,2,147,27,3,3,460
2021-05-27 04:00:00,2,147,27,3,4,490
2021-05-27 05:00:00,2,147,27,3,5,440
2021-05-27 06:00:00,2,147,27,3,6,450
2021-05-27 07:00:00,2,147,27,3,7,430
2021-05-27 08:00:00,2,147,27,3,8,510
2021-05-27 09:00:00,2,147,27,3,9,600
2021-05-27 10:00:00,2,147,27,3,10,550
2021-05-27 11:00:00,2,147,27,3,11,800
2021-05-27 12:00:00,2,147,27,3,12,680
2021-05-27 13:00:00,2,147,27,3,13,610
2021-05-27 14:00:00,2,147,27,3,14,620
2021-05-27 15:00:00,2,147,27,3,15,670
2021-05-27 16:00:00,2,147,27,3,16,670
2021-05-27 17:00:00,2,147,27,3,17,650
2021-05-27 18:00:00,2,147,27,3,18,630
2021-05-27 19:00:00,2,147,27,3,19,580
2021-05-27 20:00:00,2,147,27,3,20,690
2021-05-27 21:00:00,2,147,27,3,21,630
2021-05-27 22:00:00,2,147,27,3,22,510
2021-05-27 23:00:00,2,147,27,3,23,490
2021-05-28 00:00:00,2,148,28,4,0,450
2021-05-28 01:00:00,2,148,28,4,1,470
2021-05-28 02:00:00,2,148,28,4,2,440
2021-05-28 03:00:00,2,148,28,4,3,430
2021-05-28 04:00:00,2,148,28,4,4,440
2021-05-28 05:00:00,2,148,28,4,5,450
2021-05-28 06:00:00,2,148,28,4,6,450
2021-05-28 07:00:00,2,148,28,4,7,460
2021-05-28 08:00:00,2,148,28,4,8,460
2021-05-28 09:00:00,2,148,28,4,9,830
2021-05-28 10:00:00,2,148,28,4,10,570
2021-05-28 11:00:00,2,148,28,4,11,1300
2021-05-28 12:00:00,2,148,28,4,12,1210
2021-05-28 13:00:00,2,148,28,4,13,960
2021-05-28 14:00:00,2,148,28,4,14,800
2021-05-28 15:00:00,2,148,28,4,15,940
2021-05-28 16:00:00,2,148,28,4,16,2640
2021-05-28 17:00:00,2,148,28,4,17,750
2021-05-28 18:00:00,2,148,28,4,18,570
2021-05-28 19:00:00,2,148,28,4,19,630
2021-05-28 20:00:00,2,148,28,4,20,630
2021-05-28 21:00:00,2,148,28,4,21,680
2021-05-28 22:00:00,2,148,28,4,22,620
2021-05-28 23:00:00,2,148,28,4,23,530
2021-05-29 00:00:00,2,149,29,5,0,450
2021-05-29 01:00:00,2,149,29,5,1,440
2021-05-29 02:00:00,2,149,29,5,2,420
2021-05-29 03:00:00,2,149,29,5,3,430
2021-05-29 04:00:00,2,149,29,5,4,440
2021-05-29 05:00:00,2,149,29,5,5,460
2021-05-29 06:00:00,2,149,29,5,6,490
2021-05-29 07:00:00,2,149,29,5,7,840
2021-05-29 08:00:00,2,149,29,5,8,600
2021-05-29 09:00:00,2,149,29,5,9,500
2021-05-29 10:00:00,2,149,29,5,10,520
2021-05-29 11:00:00,2,149,29,5,11,550
2021-05-29 12:00:00,2,149,29,5,12,520
2021-05-29 13:00:00,2,149,29,5,13,510
2021-05-29 14:00:00,2,149,29,5,14,550
2021-05-29 15:00:00,2,149,29,5,15,570
2021-05-29 16:00:00,2,149,29,5,16,550
2021-05-29 17:00:00,2,149,29,5,17,570
2021-05-29 18:00:00,2,149,29,5,18,620
2021-05-29 19:00:00,2,149,29,5,19,580
2021-05-29 20:00:00,2,149,29,5,20,640
2021-05-29 21:00:00,2,149,29,5,21,610
2021-05-29 22:00:00,2,149,29,5,22,600
2021-05-29 23:00:00,2,149,29,5,23,610
2021-05-30 00:00:00,2,150,30,6,0,570
2021-05-30 01:00:00,2,150,30,6,1,540
2021-05-30 02:00:00,2,150,30,6,2,460
2021-05-30 03:00:00,2,150,30,6,3,450
2021-05-30 04:00:00,2,150,30,6,4,420
2021-05-30 05:00:00,2,150,30,6,5,420
2021-05-30 06:00:00,2,150,30,6,6,480
2021-05-30 07:00:00,2,150,30,6,7,470
2021-05-30 08:00:00,2,150,30,6,8,450
2021-05-30 09:00:00,2,150,30,6,9,680
2021-05-30 10:00:00,2,150,30,6,10,520
2021-05-30 11:00:00,2,150,30,6,11,430
2021-05-30 12:00:00,2,150,30,6,12,440
2021-05-30 13:00:00,2,150,30,6,13,500
2021-05-30 14:00:00,2,150,30,6,14,690
2021-05-30 15:00:00,2,150,30,6,15,570
2021-05-30 16:00:00,2,150,30,6,16,1780
2021-05-30 17:00:00,2,150,30,6,17,690
2021-05-30 18:00:00,2,150,30,6,18,660
2021-05-30 19:00:00,2,150,30,6,19,700
2021-05-30 20:00:00,2,150,30,6,20,750
2021-05-30 21:00:00,2,150,30,6,21,700
2021-05-30 22:00:00,2,150,30,6,22,580
2021-05-30 23:00:00,2,150,30,6,23,510
2021-05-31 00:00:00,2,151,31,0,0,510
2021-05-31 01:00:00,2,151,31,0,1,510
2021-05-31 02:00:00,2,151,31,0,2,520
2021-05-31 03:00:00,2,151,31,0,3,500
2021-05-31 04:00:00,2,151,31,0,4,520
2021-05-31 05:00:00,2,151,31,0,5,520
2021-05-31 06:00:00,2,151,31,0,6,490
2021-05-31 07:00:00,2,151,31,0,7,530
2021-05-31 08:00:00,2,151,31,0,8,1260
2021-05-31 09:00:00,2,151,31,0,9,1190
2021-05-31 10:00:00,2,151,31,0,10,630
2021-05-31 11:00:00,2,151,31,0,11,480
2021-05-31 12:00:00,2,151,31,0,12,720
2021-05-31 13:00:00,2,151,31,0,13,650
2021-05-31 14:00:00,2,151,31,0,14,470
2021-05-31 15:00:00,2,151,31,0,15,450
2021-05-31 16:00:00,2,151,31,0,16,460
2021-05-31 17:00:00,2,151,31,0,17,620
2021-05-31 18:00:00,2,151,31,0,18,640
2021-05-31 19:00:00,2,151,31,0,19,740
2021-05-31 20:00:00,2,151,31,0,20,740
2021-05-31 21:00:00,2,151,31,0,21,680
2021-05-31 22:00:00,2,151,31,0,22,490
2021-05-31 23:00:00,2,151,31,0,23,470
2021-06-01 00:00:00,2,152,1,1,0,440
2021-06-01 01:00:00,2,152,1,1,1,460
2021-06-01 02:00:00,2,152,1,1,2,470
2021-06-01 03:00:00,2,152,1,1,3,430
2021-06-01 04:00:00,2,152,1,1,4,410
2021-06-01 05:00:00,2,152,1,1,5,410
2021-06-01 06:00:00,2,152,1,1,6,460
2021-06-01 07:00:00,2,152,1,1,7,510
2021-06-01 08:00:00,2,152,1,1,8,530
2021-06-01 09:00:00,2,152,1,1,9,710
2021-06-01 10:00:00,2,152,1,1,10,640
2021-06-01 11:00:00,2,152,1,1,11,530
2021-06-01 12:00:00,2,152,1,1,12,570
2021-06-01 13:00:00,2,152,1,1,13,640
2021-06-01 14:00:00,2,152,1,1,14,800
2021-06-01 15:00:00,2,152,1,1,15,520
2021-06-01 16:00:00,2,152,1,1,16,580
2021-06-01 17:00:00,2,152,1,1,17,570
2021-06-01 18:00:00,2,152,1,1,18,580
2021-06-01 19:00:00,2,152,1,1,19,470
2021-06-01 20:00:00,2,152,1,1,20,600
2021-06-01 21:00:00,2,152,1,1,21,660
2021-06-01 22:00:00,2,152,1,1,22,490
2021-06-01 23:00:00,2,152,1,1,23,510
2021-06-02 00:00:00,2,153,2,2,0,460
2021-06-02 01:00:00,2,153,2,2,1,450
2021-06-02 02:00:00,2,153,2,2,2,470
2021-06-02 03:00:00,2,153,2,2,3,440
2021-06-02 04:00:00,2,153,2,2,4,430
2021-06-02 05:00:00,2,153,2,2,5,470
2021-06-02 06:00:00,2,153,2,2,6,470
2021-06-02 07:00:00,2,153,2,2,7,440
2021-06-02 08:00:00,2,153,2,2,8,620
2021-06-02 09:00:00,2,153,2,2,9,750
2021-06-02 10:00:00,2,153,2,2,10,460
2021-06-02 11:00:00,2,153,2,2,11,460
2021-06-02 12:00:00,2,153,2,2,12,700
2021-06-02 13:00:00,2,153,2,2,13,960
2021-06-02 14:00:00,2,153,2,2,14,880
2021-06-02 15:00:00,2,153,2,2,15,840
2021-06-02 16:00:00,2,153,2,2,16,760
2021-06-02 17:00:00,2,153,2,2,17,600
2021-06-02 18:00:00,2,153,2,2,18,1210
2021-06-02 19:00:00,2,153,2,2,19,1030
2021-06-02 20:00:00,2,153,2,2,20,750
2021-06-02 21:00:00,2,153,2,2,21,690
2021-06-02 22:00:00,2,153,2,2,22,630
2021-06-02 23:00:00,2,153,2,2,23,550
2021-06-03 00:00:00,2,154,3,3,0,500
2021-06-03 01:00:00,2,154,3,3,1,460
2021-06-03 02:00:00,2,154,3,3,2,480
2021-06-03 03:00:00,2,154,3,3,3,440
2021-06-03 04:00:00,2,154,3,3,4,470
2021-06-03 05:00:00,2,154,3,3,5,420
2021-06-03 06:00:00,2,154,3,3,6,420
2021-06-03 07:00:00,2,154,3,3,7,530
2021-06-03 08:00:00,2,154,3,3,8,520
2021-06-03 09:00:00,2,154,3,3,9,510
2021-06-03 10:00:00,2,154,3,3,10,880
2021-06-03 11:00:00,2,154,3,3,11,1050
2021-06-03 12:00:00,2,154,3,3,12,610
2021-06-03 13:00:00,2,154,3,3,13,650
2021-06-03 14:00:00,2,154,3,3,14,780
2021-06-03 15:00:00,2,154,3,3,15,770
2021-06-03 16:00:00,2,154,3,3,16,1090
2021-06-03 17:00:00,2,154,3,3,17,680
2021-06-03 18:00:00,2,154,3,3,18,540
2021-06-03 19:00:00,2,154,3,3,19,630
2021-06-03 20:00:00,2,154,3,3,20,680
2021-06-03 21:00:00,2,154,3,3,21,700
2021-06-03 22:00:00,2,154,3,3,22,620
2021-06-03 23:00:00,2,154,3,3,23,610
2021-06-04 00:00:00,2,155,4,4,0,530
2021-06-04 01:00:00,2,155,4,4,1,490
2021-06-04 02:00:00,2,155,4,4,2,470
2021-06-04 03:00:00,2,155,4,4,3,490
2021-06-04 04:00:00,2,155,4,4,4,470
2021-06-04 05:00:00,2,155,4,4,5,460
2021-06-04 06:00:00,2,155,4,4,6,440
2021-06-04 07:00:00,2,155,4,4,7,490
2021-06-04 08:00:00,2,155,4,4,8,550
2021-06-04 09:00:00,2,155,4,4,9,690
2021-06-04 10:00:00,2,155,4,4,10,610
2021-06-04 11:00:00,2,155,4,4,11,660
2021-06-04 12:00:00,2,155,4,4,12,560
2021-06-04 13:00:00,2,155,4,4,13,550
2021-06-04 14:00:00,2,155,4,4,14,570
2021-06-04 15:00:00,2,155,4,4,15,520
2021-06-04 16:00:00,2,155,4,4,16,470
2021-06-04 17:00:00,2,155,4,4,17,530
2021-06-04 18:00:00,2,155,4,4,18,590
2021-06-04 19:00:00,2,155,4,4,19,510
2021-06-04 20:00:00,2,155,4,4,20,620
2021-06-04 21:00:00,2,155,4,4,21,570
2021-06-04 22:00:00,2,155,4,4,22,620
2021-06-04 23:00:00,2,155,4,4,23,630
2021-06-05 00:00:00,2,156,5,5,0,540
2021-06-05 01:00:00,2,156,5,5,1,500
2021-06-05 02:00:00,2,156,5,5,2,1390
2021-06-05 03:00:00,2,156,5,5,3,2060
2021-06-05 04:00:00,2,156,5,5,4,1760
2021-06-05 05:00:00,2,156,5,5,5,450
2021-06-05 06:00:00,2,156,5,5,6,490
2021-06-05 07:00:00,2,156,5,5,7,520
2021-06-05 08:00:00,2,156,5,5,8,560
2021-06-05 09:00:00,2,156,5,5,9,580
2021-06-05 10:00:00,2,156,5,5,10,890
2021-06-05 11:00:00,2,156,5,5,11,590
2021-06-05 12:00:00,2,156,5,5,12,580
2021-06-05 13:00:00,2,156,5,5,13,630
2021-06-05 14:00:00,2,156,5,5,14,580
2021-06-05 15:00:00,2,156,5,5,15,810
2021-06-05 16:00:00,2,156,5,5,16,970
2021-06-05 17:00:00,2,156,5,5,17,780
2021-06-05 18:00:00,2,156,5,5,18,700
2021-06-05 19:00:00,2,156,5,5,19,620
2021-06-05 20:00:00,2,156,5,5,20,860
2021-06-05 21:00:00,2,156,5,5,21,1210
2021-06-05 22:00:00,2,156,5,5,22,1450
2021-06-05 23:00:00,2,156,5,5,23,990
2021-06-06 00:00:00,2,157,6,6,0,610
2021-06-06 01:00:00,2,157,6,6,1,550
2021-06-06 02:00:00,2,157,6,6,2,570
2021-06-06 03:00:00,2,157,6,6,3,590
2021-06-06 04:00:00,2,157,6,6,4,530
2021-06-06 05:00:00,2,157,6,6,5,490
2021-06-06 06:00:00,2,157,6,6,6,520
2021-06-06 07:00:00,2,157,6,6,7,460
2021-06-06 08:00:00,2,157,6,6,8,500
2021-06-06 09:00:00,2,157,6,6,9,440
2021-06-06 10:00:00,2,157,6,6,10,490
2021-06-06 11:00:00,2,157,6,6,11,440
2021-06-06 12:00:00,2,157,6,6,12,480
2021-06-06 13:00:00,2,157,6,6,13,520
2021-06-06 14:00:00,2,157,6,6,14,1310
